C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_348.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_348.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_348.jpg,0,1,0,23.53321
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_417.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_417.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_417.jpg,0,1,0,24.10997
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_485.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_485.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_485.jpg,0,1,0,24.88525
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_552.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_552.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_552.jpg,0,1,0,25.46167
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_619.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_619.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_619.jpg,0,1,0,26.03421
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_688.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_688.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_688.jpg,0,1,0,26.79219
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_755.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_755.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_755.jpg,0,1,0,27.35649
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_824.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_824.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_824.jpg,0,1,0,28.10373
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_891.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_891.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_891.jpg,0,1,0,28.66028
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_04_959.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_04_959.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_04_959.jpg,0,1,0,29.21348
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_027.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_027.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_027.jpg,0,1,0,29.94571
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_094.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_094.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_094.jpg,0,1,0,30.19037
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_163.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_163.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_163.jpg,0,1,0,30.19014
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_230.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_230.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_230.jpg,0,1,0,30.19023
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_297.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_297.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_297.jpg,0,1,0,30.19017
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_366.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_366.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_366.jpg,0.1,1,0,30.18759
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_433.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_433.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_433.jpg,0.25,1,0,30.17483
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_501.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_501.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_501.jpg,0,1,0,30.18295
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_568.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_568.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_568.jpg,0,1,0,30.18938
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_634.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_634.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_634.jpg,0,1,0,30.19008
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_701.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_701.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_701.jpg,0,1,0,30.1901
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_768.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_768.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_768.jpg,0,1,0,30.1903
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_837.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_837.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_837.jpg,0.05,1,0,30.18981
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_904.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_904.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_904.jpg,0.25,1,0,30.17509
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_05_973.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_05_973.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_05_973.jpg,0.4,1,0,30.15798
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_042.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_042.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_042.jpg,0,1,0,30.17515
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_111.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_111.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_111.jpg,0,1,0,30.01841
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_179.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_179.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_179.jpg,0.1,1,0,29.81925
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_246.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_246.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_246.jpg,0.3,1,0,29.45184
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_313.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_313.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_313.jpg,0.45,1,0,28.85853
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_380.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_380.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_380.jpg,0.6000001,1,0,28.55534
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_447.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_447.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_447.jpg,0.8000001,1,0,27.51886
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_515.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_515.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_515.jpg,0.9500002,1,0,27.5757
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_582.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_582.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_582.jpg,1,1,0,27.19135
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_649.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_649.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_649.jpg,0,1,0,26.99524
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_717.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_717.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_717.jpg,0,1,0,27.16961
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_784.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_784.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_784.jpg,0,1,0,27.39741
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_852.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_852.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_852.jpg,0,1,0,27.59526
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_919.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_919.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_919.jpg,0,1,0,27.93809
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_06_987.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_06_987.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_06_987.jpg,-0.2,1,0,28.60733
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_054.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_054.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_054.jpg,-0.35,1,0,28.66438
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_122.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_122.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_122.jpg,-0.5500001,1,0,28.81234
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_189.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_189.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_189.jpg,-0.7,1,0,29.04115
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_257.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_257.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_257.jpg,-0.8500001,1,0,28.89414
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_326.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_326.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_326.jpg,-1,1,0,28.76178
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_394.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_394.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_394.jpg,0,1,0,28.25088
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_460.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_460.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_460.jpg,0,1,0,28.02677
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_527.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_527.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_527.jpg,0,1,0,28.85652
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_595.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_595.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_595.jpg,0,1,0,28.7007
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_662.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_662.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_662.jpg,0,1,0,29.01411
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_729.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_729.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_729.jpg,0,1,0,29.12538
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_797.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_797.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_797.jpg,0,1,0,29.2002
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_865.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_865.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_865.jpg,-0.2,1,0,29.31488
C:\Users\patel\OneDrive\Desktop\IMG\center_2020_10_02_15_52_07_932.jpg,C:\Users\patel\OneDrive\Desktop\IMG\left_2020_10_02_15_52_07_932.jpg,C:\Users\patel\OneDrive\Desktop\IMG\right_2020_10_02_15_52_07_932.jpg,0,1,0,29.72363
